Id,Date,Location,Text
1042,2040,Mexico,"Población de México en 2040 será de 149,759,030"
1043,2040,Mexico,90% La graduación en la escuela secundaria aumentó de 62% a 90%
1044,2040,Mexcio,se prevé que el número de personas de edad avanzada superará al número de menores sólo en la década de 2040
1045,2040,Mexico,Requerirá México 4.6 millones de maestros y médicos
1046,2040,Mexico,"Se estima que en la próxima década las aulas estarán equipadas con pantallas digitales en la mesas, pantallas digitales interactivas, excursiones digitalmente intermediadas, materiales que reaccionen a la interacción, etc."
1047,2040,Mexcio,"Las aulas, como modelos de enseñanza físicas, tenderán a ser reemplazados por estudios y modos de enseñanza virtuales."
1048,2040,Mexico,La enseñanza se convertirá en proyecto basado en el rendimiento y en una cartera de valores en lugar de las evaluaciones y calificaciones tradicionales.
1049,2040,Mexico,"la educación reglada se convertirá en un esfuerzo continuo e interconectado, permitiendo a los estudiantes hacer frente a un mundo en perpetuo cambio."
1050,2040,Mexcio,Latam necesitará 23 millones de profesionales en educación y salud para el 2040
1051,2040,Mexico,"Familia: “La mujer será el eje de la familia"""
1052,2040,Mexico,"los cónyuges vivirán juntos, pero ninguno estará dispuesto a renunciar a su autonomía"
1053,2040,Mexcio,"se aspirará a tener a cierta estabilidad y a contar con un apoyo psicológico, aunque no para toda la vida"
1054,2040,Mexico,"Más allá de visiones muy idealizadas o románticas, la convivencia y el matrimonio se concebirán como un lugar de caricias y de consuelo ante las dificultades de la vida"
1055,2040,Mexico,La sociedad será más matriarcal
1056,2040,Mexcio,"Dentro de 20 años internet formará parte de nuestra vida y de nuestro paisaje, gracias a una conectividad permanente"
1057,2040,Mexico,"Estaremos siempre en movimiento y siempre en línea, entre nosotros y con lugares y objetos. Y cada objeto tendrá una forma de inteligencia"
1058,2040,Mexico,el móvil entenderá a través de su GPS que entramos en un concierto y se apagará solo
1059,2040,Mexcio,"la cuestión será la calidad y el uso de la conexión, no la conexión en sí"
1060,2040,Mexico,Tendremos buena salud y sobre todo sabremos tratar nuestras dolencias mejor
1061,2040,Mexico,Nuestras mutaciones genéticas podrán conocerse. Se podrán prevenir haciendo manipulaciones
1062,2040,Mexcio,"Las enfermedades relativas a la alimentación disminuirán, porque mejoraremos la calidad microbiológica de los productos vegetales, su conservación, también con la ayuda de los transgénicos. Esto hará que disminuyan también las alergias."
1063,2040,Mexico,"aumentarán las patologías relativas a la globalización. Es decir, que aparecerán nuevas infecciones"
1064,2040,Mexico,"También aumentarán las relativas a la salud mental y las psíquicas, debido al aumento del estrés y de la competitividad. Seremos más depresivos y más hipocondríacos"
1065,2040,Mexcio,Con el cáncer pasará un poco lo que ha pasado con el sida: se podrá tener una calidad de vida aceptable gracias al avance en tratamiento específicos. Se transformarán en enfermedades crónicas
1066,2040,Mexico,"La cirugía como la hemos conocido cambiará, gracias a la robótica. Será menos invasiva, más precisa, con menos efectos adversos. A través de un pequeño agujero corporal se intervendrá con menos impacto"
1067,2040,Mexico,"El profesor será un moderador, un guía que orientará los diferentes contenidos que los mismos alumnos habrán encontrado. La enseñanza será cada vez más individualizada"
1068,2040,Mexcio,los alumnos saldrán preparados para elegir lo que quieren ser y para ser muchas cosas a la vez
1069,2040,Mexico,"Las aulas serán tecnológicas. Los libros serán digitales. Pero ya no habrá el mismo libro para todos, sino que los profesores ofrecerán a los alumnos una batería de fuentes con las que informarse"
1070,2040,Mexico,"No es verdad que habrá más problemas de disciplina. Si la enseñanza va a estar centrada cada vez más en el individuo, todas las personas se sentirán más motivadas. Para ello, el profesor tendrá que tener más libertad y la posibilidad de aplicar pedagogías distintas"
1071,2040,Mexcio,"las personas no querrán reducir el ocio a un espacio apartado y reservado de la jornada, sino que lo repartirán en píldoras distribuidas en varios momentos del día"
1072,2040,Mexico,"Todo estará menos centrado en el producto y más en la experiencia, lo que supone también una organización y preparación previa"
1073,2040,Mexico,"Por mucho que se disparen los precios, la gente seguirá viajando, porque lo tiene totalmente asumido en su estilo de vida"
1074,2040,Mexcio,"En cuanto al cine, el teatro o los conciertos, esta oferta seguirá existiendo como residuo de ocio de masas para compartir. “Habrá una mayor conexión entre la audiencia y la programación, la trama y los temas, que podrán elegirse a la carta”"
1075,2040,Mexico,os que entrarán en la tercera edad en el 2030 estarán más en forma y disfrutarán de las posibilidades de ocio que en la actualidad tienen las personas de 40 años
1076,2040,Mexico,"Fruto de las tendencias demográficas, aumentará el peso de los séniors, de los inmigrantes y de los ciudadanos que viven solos. “Todas estas categorías tienen algo en común: tienen rentas menores, consumen menos, tienen más tiempo, necesitan comprar en proximidad y están solicitados por muchas otras cosas. En resumen: necesitan el canal del descuento”"
1077,2040,Mexcio,"La edad de lo barato o de lowcost, en su opinión, se extenderá a muchos ámbitos."
1078,2040,Mexico,"Gracias al boca-oreja y las redes sociales, el consumidor tendrá mucha más información y poder. También cambiará la composición de la cesta de la compra."
1079,2040,Mexico,"“Después del alimento y del vestido necesitaremos cirugía plástica, conexión a internet, cursos de relajación, tutores para niños, cursos de idiomas, televisión de pago….”."
1080,2040,Mexcio,"No creo que las migraciones vayan a aumentar de forma destacable. Sí lo harán en términos absolutos, pero no en los relativos. No es probable que este porcentaje supere el 3% del total de la población mundial"
1081,2040,Mexico,los países receptores del primer mundo endurecerán sus políticas de control.
1082,2040,Mexico,"el nivel de vida en los países emisores mejore, con lo que la gente optará por quedarse"
1083,2040,Mexcio,"Va a aumentar la diversidad humana, en el sentido de que tendrá lugar una mezcla de etnias y de culturas que puede llegar hasta el 30% del total."
1084,2040,Mexico,"De la primera generación de inmigrantes en algunos países se pasará a la segunda”, sostiene Arango. “Esta segunda generación estará mas integrada en términos de lengua y cultura, pero al mismo tiempo habrá mas tensiones sociales porque sus expectativas, ante el trabajo precario, podrán quedar frustradas”"
1085,2040,Mexico,Viviremos más años
1086,2040,Mexcio,"la población en México será de 145 millones, el 20% serán adultos mayores de 60 años,."
1087,2040,Mexico,"y 56% de los mexicanos habitará en 59 zonas metropolitanas en donde habrá que hacer modificaciones respecto a la disponibilidad de agua, vivienda, movilidad, empleo y seguridad, o enfrentaremos escenarios más difíciles de los que tenemos hoy"
1088,2040,Mexico,"El gobierno mexicano estima que para 2040 la población en edad de pensionarse será de 19.5 millones, 2.1 veces más que en 2018."
1089,2040,Mexcio,La esperanza de vida llegará casi hasta los 80 años
1090,2040,Mexico,El promedio de hijos por mujer será de 2.08
1091,2040,Mexico,Es incierta la cantidad de personas que seguirán migrando a Estados Unidos
1092,2040,Mexcio,La población en edad de pensionarse llegará a 19.5 millones
1093,2040,Mexico,Para el año 2040 se calcula que sólo 67% de los mexicanos seguirán la religión católica
1094,2040,Mexico," Los que teniendo entre 18 y 24 forman parte de una generación cuyos integrantes al menos en dos terceras partes ya han sido navegantes de la red desde adolescentes, en 2035 contarán con entre 39 y 45 años"
1095,2040,Mexcio,Los cristianos en México serán el 92.3% de la población
1096,2040,Mexico,Los musulmanes en México serán menos del 0.1% de la población
1097,2040,Mexico,"Los ""no afiliados"" a religión en México serán el 7.6% de la población"
1098,2040,Mexcio,"Los hindús  en México serán menos del 0,1% de la población"
1099,2040,Mexico,Los budistas en México serán menos del 0.1% de la población
1100,2040,Mexico,La religiosidad popular en México será menos del 0.1% de la población
1101,2040,Mexcio,"la identidad de California se está convirtiendo rápidamente en una identidad mexicana, se estima que para el año 2040 representarán un 25% de la población"
1102,2040,Mexico,"A medida que la comunidad se sigue expandiendo, aumenta el compromiso con su propia identidad y cultura étnica. El constante aumento favorece la consolidación cultural que los lleva a admitir las diferencias entre su cultura y la estadounidense."
1103,2040,Mexico,Es posible que permanezca una ausencia de sólidos vínculos comunitarios más allá de los pequeños y estrechos lazos familiares. 
1104,2040,Mexcio,El Estado seguirá diluyéndose en el horizonte de lo familiar y lo local.
1105,2040,Mexico,La brecha de edad en el compromiso religioso puede ser el resultado del reemplazo de generaciones mayores más devotas por generaciones más jóvenes menos religiosas
1106,2040,Mexico,"México, junto con la mayor parte de Latinoamérica, es una de las áreas más religiosas del mundo que están experimentando un crecimiento poblacional más rápido debido a que tienen altos índices de fertilidad y poblaciones relativamente jóvenes."
1107,2040,Mexcio,La religión seguirá siendo un factor que influencie el comportamiento de los individuos respecto a sus responsabilidades económicas
1108,2040,Mexico,La religión seguirá siendo un factor que influencie la interacción entre las empresas y el marco institucional que regula sus actividades
1109,2040,Mexico,El profundo individualismo presente en la población mexicana (creen en sí mismos más que en el país en el que viven) podría manterese presente en las siguientes dos décadas
1110,2040,Mexcio,Será necesario fortalecer la conciencia ambiental y las relaciones hombre-naturaleza para afrontar los retos que se presentarán por la crisis climática
1111,2040,Mexico,La adaptabilidad será muy importante para afrontar los retos que se presentarán en el 2040
1112,2040,Mexico,La visión holística será muy importante para afrontar los retos que se presentarán en el futuro
1113,2040,Mexcio,La creatividad será muy importante para afrontar los retos que se presentarán en el 2040
1114,2040,Mexico,La imaginación será muy importante para aftontar lo retos que se presentarán en el futuro
1115,2040,Mexico,En los mexicanos podría permanecer la idea de que el  pasado fue mejor
1116,2040,Mexcio,En los mexicanos podría permanecer la percepción de que sus conciudadanos carecen de rumbo
1117,2040,Mexico,En los mexicanos podría permanecer la idea de que los sueños son inalcanzables
1118,2040,Mexico,"El turista que llegará a visitar México será más sofisticado, que busca vivir experiencias."
1119,2040,Mexcio,Los turistas del futuro serán más responsable en temas sociales y ambientales
1120,2040,Mexico,"Es posible que los mexicanos sigan percribiéndose como no determinantes para la transformación del país, en caso de que no incremente su capacidad de influencia política. "
1121,2040,Mexico,El reto para los líderes del país incluirá articular un sueño en común. 
1122,2040,Mexcio,El reto para los líderes del país incluirá conciliar las aspiraciones individuales y colectivas. 
1123,2040,Mexico,El reto para los líderes del país incluirá hacer explícitas las metas a las que se quiere llegar como nación. 
1124,2040,Mexico,"Debido al rápido avance de la tecnología, la transformación se convertirá en un 'modus operandi' para todos"
1125,2040,Mexcio,"Debido al rápido avance de la tecnología, tendremos que estar listos para saltar de una fase a otra en cualquier momento"
1126,2040,Mexico,La penetración de Internet en los hogares impulsará la carrera hacia la innovación para el desarrollo de nuevas tecnologías
1127,2040,Mexico,El concepto de Smart Home estará presente en la cotidianidad de los mexicanos
1128,2040,Mexcio,"Smart Home facilitará la comodidad, la seguridad y el ahorro, cambiando algunas de las actividades cotidianas"
1129,2040,Mexico,El Smart Home hará posible la programación de actividades de limpieza
1130,2040,Mexico,El Smart Home hará posible el monitoreo remoto con cámaras de vigilancia
1131,2040,Mexcio,El Smart Home hará posible el consumo inteligente de energía eléctrica.
1132,2040,Mexico,La adopción de nuevas tecnologías hará que México se enfrente a nuevos y grandes retos
1133,2040,Mexico,La automatización será más lenta en el rubro transportista comparado con otras industrias.
1134,2040,Mexcio,"La irrupción de la automatización eliminará ciertos trabajos al reemplazar funciones, pero también se crearán nuevas tareas a desarrollar"
1135,2040,Mexico,Los medios de transporte demorarán más en implementarse que otras tecnologías de automatización utilizadas en otras industrias.
1136,2040,Mexico,La demanda global de trabajadores de transportes cambiará con la automatización: se necesitarán más trabajadores pero con menores tareas físicas a desarrollar
1137,2040,Mexcio,"El impacto de la tecnología sobre la fuerza laboral depende de una combinación de factores: capacidades, tareas, costos de trabajo "
1138,2040,Mexico,"Aunque las naves autónomas son una realidad cada vez más probable, esto no necesariamente significa que habrá menos trabajadores, sino que su trabajo será diferente."
1139,2040,Mexico,Los robots harán el 90% de las tareas domésticas
1140,2040,Mexcio,"Las tareas domésticas se automatizarán por completo gracias a los robots, drones y mayordomos virtuales con Inteligencia Artificial."
1141,2040,Mexico,Los dispositivos que conocemos hoy en día serán completados con otros nuevos aparatos inteligentes que nos harán la vida mucho más fácil.
1142,2040,Mexico,los hogares serán fortalezas digitales que se protegerán con sistemas de seguridad basados en datos biométricos de sus habitantes y en un software de reconocimiento facial.
1143,2040,Mexcio,Convivir con robots será la norma
1144,2040,Mexico,Nuestros hogares contarán con entretenimiento virtual
1145,2040,Mexico,Nuestros hogares contarán con experiencias educativas interactivas
1146,2040,Mexcio,Los sistemas de seguridad que se utilizarán para proteger los hogares en 2040 estarán basados en los datos biométricos de sus habitantes.
1147,2040,Mexico,"Los viajes internacionales serán más rápidos, fáciles y sostenibles"
1148,2040,Mexico,Los sistemas de reconocimiento facial controlarán nuestros pasaportes y tarjetas de embarque en vuelos
1149,2040,Mexcio,"El software de reconocimiento facial (FPR) escaneará imágenes de humanos y animales (software de reconocimiento de mascotas) dentro y fuera de la propiedad, para permitir el acceso a la casa sólo a quien tenga autorización"
1150,2040,Mexico,Las experiencias virtuales serán nuestro día a día
1151,2040,Mexico,La tecnología de realidad virtual multisensorial permitirá a los viajeros más sedentarios adentrarse en diferentes experiencias
1152,2040,Mexcio,Para América Latina y el Caribe los cambios previstos en la cantidad de adeptos a las religiones no son nada drásticos 
1153,2040,Mexico,Los cristianos seguirán formando la mayor parte de la población y que su cuota se reducirá en un 1%
1154,2040,Mexico,Alrededor de 10 millones de personas seguirán siendo cristianas en América Latina y el Caribe
1155,2040,Mexcio,La cantidad de personas sin afiliación a una religión aumentará en un 1%
1156,2040,Mexico,"Para el final de la década del 2040, la población de Latinoamérica y el Caribe sin una afiliación religiosa será del 9%"
1157,2040,Mexico,El cristianismo católico seguirá siendo la principal religión en México
1158,2040,Mexcio,La medicina enfocada en el ADN estará en auge
1159,2040,Mexico,la ciencia médica habrá recopilado datos de secuenciación de ADN de decenas de millones de pacientes
1160,2040,Mexico,"Para el año 2040, cada bebé recién nacido será secuenciado por ADN"
1161,2040,Mexcio,En 2040 la edición de genes será común
1162,2040,Mexico,"Gracias a Internet y a la tecnología digital, el conocimiento que una vez fue propiedad exclusiva de los médicos y de otros profesionales de la medicina se está democratizando y, a partir de ahora, los pacientes estarán mucho mejor equipados para monitorear su salud diaria"
1163,2040,Mexico,Nuestro país superará la meta nacional de contar con 35 por ciento de generación eléctrica proveniente de energías limpias
1164,2040,Mexcio,las normas de eficiencia energética permitirán disminuir notablemente nuestro consumo de energía
1165,2040,Mexico,la producción de petróleo en 2040 se ubicaría en un millón de barriles diarios menos
1166,2040,Mexico,México en el 2040 será uno de los países que sufrirá mayor escasez de agua
1167,2040,Mexcio,México enfrentará escasez de agua de 40 a 80% 
1168,2040,Mexico,En 2040 el 69% de la energía en México será renovable
1169,2040,Mexico,"La generación de energía renovable en México para 2040 son eólica así como hidroeléctrica, geotérmica y biomasa."
1170,2040,Mexcio,la demanda total de electricidad en México aumentará 72 por ciento
1171,2040,Mexico,Hidalgo se quedará sin agua 
1172,2040,Mexico,En México se podrían generar 257 mil nuevos empleos verdes y una inversión acumulada entre 2018 y 2024 equivalente a 40 mil millones de dólares
1173,2040,Mexcio,"La cantidad de carbón utilizado en el mundo para la generación de electricidad se reduciría de 40% que representaba en 2014, a 30% en 2040."
1174,2040,Mexico,"el impacto de la contaminación sobre la salud continuarán en nuestro país, pasando de 12 500 casos muertes por año a 15 500 en 2040"
1175,2040,Mexico,México está listo para alcanzar entre 30-40GW de instalaciones solares fotovoltaicas para 2040
1176,2040,Mexcio,"En 2040, todos los autos serán SUV eléctricos"
1177,2040,Mexico,"En 20 años, circularán cerca de 559 millones de unidades eléctricas, todas SUV"
1178,2040,Mexico,"Se estima que para 2040, uno de cada tres autos sea eléctrico"
1179,2040,Mexcio,"México ocupa el lugar número 34, detrás de Túnez de paises que enfentrarán estrés hídrico extremadamente alto"
1180,2040,Mexico,La demanda energética de México crecerá 20 por ciento
1181,2040,Mexico,Tecate Jalisco se convierte en cuidad inteligente 
1182,2040,Mexcio,cada vez será más necesario introducir tecnología en el campo
1183,2040,Mexico,"Para el 2050 se necesitará producir el doble de lo que se produce hoy con la misma tierra, posiblemente con menos agua y con el efecto del cambio climático."
1184,2040,Mexico,"Se usará tecnologías nuevas, tecnologías exponenciales, coma la robótica enfocada en la distribución, automatización del trabajo manual, la Big Data"
1185,2040,Mexcio,"la influencia de los hidrocarburos se mantendrá por un periodo aun significativo. No solo en México, sino en todo el orbe."
1186,2040,Mexico,"México ya representa en 25% de las emisiones de toda América Latina y dado que es un país en desarrollo con niveles de ingreso medio-alto, de acuerdo al Banco Mundial, es probable que su contribución a las emisiones planetarias siga aumentando"
1187,2040,Mexico,México ha reducido sus emisiones de gases de efecto invernadero. Esto se refleja en que somos la décimo primera economía del mundo y en términos de emisiones nos encontramos en el lugar número 13.
1188,2040,Mexcio,"Actualmente, se prevé que las renovables contribuirán con aproximadamenteimadamente la misma energía que el gas en 2040"
1189,2040,Mexico,las necesidades energéticas del país habrán pasado de 188 Mtoe en 2014 a 224 Mtoe en 2040
1190,2040,Mexico,la participación de petróleo pasará de representar el 51% en 2014 a 42% en 2040.
1191,2040,Mexcio,"fuentes de energía renovables, éstas pasarían de representar el 9% en 2014 a 14% en 2040."
1192,2040,Mexico,"se otorga a la energía nuclear, que pasaría de ocupar el 1% al 3%."
1193,2040,Mexico,"Así, los GDD acumulados mayo-octubre en la región subtropical, que actualmente alberga las áreas maiceras de temporal más productivas del país (SIAP, 2010); pasarán de 2061 GDD en 1961-2003 a 2190, 2163 y 2410 GDD promedio en las décadas de 2011 -2020, 2031-2040 y 2051-2060, respectivamente; lo cual representa un incremento de 129, 202 y 349 GDD"
1194,2040,Mexcio,"Considerando los GDD totales mayo-octubre, se estima que la tasa diaria de acumulación de GDD de esta zona agrícola cambiaría de 11.2 GDD por día en 1961-2003, a 11.9, 12.3 y 13.1 GDD por día en 2011-2020, 2031-2040 y 2051-2060, respectivamente"
1195,2040,Mexico,El incremento en la acumulación de GDD tiene un impacto sobre la aceleración de la fenología del maíz.
1196,2040,Mexico,"en la climatología de referencia 1961-2003, se requieren en promedio 1434/11.2= 128 días para que este híbrido llegue a la madurez; en cambio, el mismo híbrido, en 2011-2020 requerirá 1434/11.9= 121 días; y en las décadas de 2031-2040 y 2051-2060 requerirá 117 y 110 días para completar su ciclo de madurez"
1197,2040,Mexcio,"ya que al reducirse el ciclo de madurez, se acortan las etapas fenológicas (llenado de grano), se reduce el área foliar, disminuye la producción de fotosintatos y la producción de biomasa y grano."
1198,2040,Mexico,La pérdida de rendimiento por esta causa puede llegar a ser de entre 10 y 40%
1199,2040,Mexico,"la temperatura diurna promedio obtenida en ambas zonas agrícolas, se aproximadamenteimaría a la temperatura óptima requerida para la fotosíntesis del maíz; la cual se ubica entre 25 y 35 °C"
1200,2040,Mexcio,durante las próximas décadas la temperatura nocturna aumentará paulatinamente hasta alcanzar en 2051-2060 los 15.1 °C en zonas templadas
1201,2040,Mexico,"Para la zona del subtrópico, la temperatura nocturna media se incrementaría de 17.8 (1961-2003) a 19.8 °C (2051-2060)"
1202,2040,Mexico,"En el análisis del balance hídrico para el ciclo mayo-octubre y los periodos de 1961-2003 a 2051-2060, se encontró que la precipitación (P) disminuirá 4.4, 3.8, 4.1, 4.5 y 4.4% en las zonas trópico, subtrópico, transición, valles altos y valles muy altos"
1203,2040,Mexcio,"Asimismo, para los mismos periodos y zonas agrícolas, la evapotranspiración (ETP) se incrementará en 5.5, 5.9, 6.1, 6. 8, y 7.5%"
1204,2040,Mexico,"Esta combinación traerá una disminución paulatina del índice de humedad (P/ETP) en cada una de estas regiones, que pasará de 1.3 a 1.1 en el trópico, 1 a 0.9 en el subtrópico, 0.8 a 0.7 en transición, 1 a 0.9 en valles altos y 1.3 a 1.1 en valles muy altos"
1205,2040,Mexico,"En este sentido las zonas agrícolas maiceras más perjudicadas serían: subtrópico, transición y valles altos, debido que en el trópico y en valles muy altos la precipitación seguiría siendo suficiente para cubrir la demanda de agua; estas tendencias coinciden con los escenarios futuros informados para diversas zonas agrícolas del mundo"
1206,2040,Mexcio,"se aprecia que en 2051-2060, habrá reducción de las áreas óptimas para maíz en los estados de Jalisco, Michoacán, Morelos, Puebla y Chiapas."
1207,2040,Mexico,"Asimismo, es importante destacar, que la mayor parte de la superficie que se pierde con condiciones óptimas para maíz, se convierte en superficie con condiciones subóptimas, significa que en las actuales zonas productoras de maíz en México, habrá reducciones de producción en las próximas décadas; en cuanto a las áreas marginales, éstas se incrementarán sólo en 3.8%."
1208,2040,Mexico,"Ahí puede verse que el incremento de áreas con condiciones óptimas para maíz en esta zona tendrá lugar fundamentalmente en el Estado de México, en la región fronteriza con los estados de Morelos, Puebla y Distrito Federal."
1209,2040,Mexcio,"Hasta aquí los estudios de temperatura, precipitación y potencial productivo, indican como efecto el cambio climático en las próximas décadas se tendrá reducción en la producción de maíz en México."
1210,2040,Mexico,México en el 2040 será uno de los países que sufrirá mayor escasez de agua
1211,2040,Mexico,"Las necesidades de México crecerán aún más rápido, a 2.8% por año, de 191 Mtep en 2013 a 400 Mtep"
1212,2040,Mexcio,Brasil (37%) y México (19%) representarían más de la mitad de la necesidad total de energía de la región para el 2040.
1213,2040,Mexico,"las necesidades de México incrementarían 87%, alcanzando más de 556 TWh."
1214,2040,Mexico,"El calentamiento global se ha convertido en un tema de gran importancia y preocupación mundial. La evidencia científica demuestra una tendencia ascendente en la temperatura media y los países han acordado hacer un esfuerzo especial para lograr que, para el año 2050, el aumento no supere los dos grados centígrados."
1215,2040,Mexcio,"Esta restricción es imprescindible para evitar situaciones climáticas extremas en términos de sequías, vientos huracanados, tormentas tropicales, etc., todos los cuales ya han aumentado en frecuencia e intensidad de manera significativa."
1216,2040,Mexico,los instrumentos más poderosos para alcanzar un equilibrio sustentable serían la eficiencia y el ahorro energético
1217,2040,Mexico,"De acuerdo a la OECD (2016) el conocimiento nuevo en ciencia, tecnología e innovación podría mejorar el monitoreo, la gestión y la productividad de los recursos naturales y, en consecuencia, desvincular el crecimiento económico del agotamiento de aquellos."
1218,2040,Mexcio,Nuevas tecnologías jugarán un papel central en la adaptación de prácticas al cambio climático y más condiciones extremas en las condiciones de clima.
1219,2040,Mexico,"Se requerirá una nueva generación de plantas de tratamiento de aguas residuales con avanzada tecnología para asumir el desafío de la micropolución derivada de medicamentos, cosméticos etc."
1220,2040,Mexico,"La creciente demanda de agro combustibles podría reorientar el uso de las tierras cultivables, dependiendo de la volatilidad de los precios de los productos alimenticios, lo cual puede amenazar la seguridad alimentaria."
1221,2040,Mexcio,"De hoy a 2040, la demanda energética de México crecerá 20 por ciento. Al menos la mitad de esta energía, de acuerdo con un consenso entre los expertos, se generará a partir de gas y petróleo."
1222,2040,Mexico,"Durante las próximas décadas, aunque se busca generar una mayor diversidad de suministros y moverse cada vez más hacia fuentes con el menor impacto ambiental, los expertos prevén que las ventajas que el gas y el petróleo proporcionan a la economía global mantendrán a estas importantes fuentes de energía en un lugar importante de la matriz energética."
1223,2040,Mexico,"En el caso específico del gas natural, dado su potencial para reducir las emisiones de carbono a la atmosfera al reemplazar al carbón para la generación de electricidad, se pronostica un amplio crecimiento en su producción y consumo."
1224,2040,Mexcio,"Incluso en países en desarrollo, como México, se espera que el crecimiento en la demanda de energía sea superior al promedio mundial porque más personas requerirán acceso a la electricidad y a bienes de consumo como parte del desarrollo social y económico."
1225,2040,Mexico,"entre 2035 y 2040, al menos la mitad de la energía que se consuma provendrá del gas natural y del petróleo."
1226,2040,Mexico,"México, como la siguiente sección detalla, tiene una privilegiada combinación de recursos petroleros por descubrir y aprovechar, crecimiento de su demanda de combustibles fósiles—lo que hace que estos recursos sean útiles y valiosos, como la sección sobre impacto económico explica."
1227,2040,Mexcio,"La conceptualización actual que cuenta el mundo de la relación 80/20 de materias prima para generar energía entre no renovable/renovable. La meta en alcanzar hasta antes del 2040, tener una relación de 50/50"
1228,2040,Mexico,"México espera que, después de la década del 2030, por lo menos el 50% de su energía provenga de fuentes limpias"
1229,2040,Mexico,"Para el 2040, México debería dejar de ser dependientes de las materias primas no renovables"
1230,2040,Mexcio,"Para el 2040, México deberá enfocarse en adaptar cada día fuentes de energías renovables infinitas."
1231,2040,Mexico,"En caso de no crear las políticas públicas necesarias en materia energética, Mexico sería un país codependiente de materias primas, productos y tecnología para asegurar la energía en un largo plazo"
1232,2040,Mexico,"En caso de no crear las políticas públicas necesarias en materia energética, el país podría no ser atractivo para la inversión mundial ante una alta incertidumbre económica y una mala percepción internacional"
1233,2040,Mexcio,Los yacimientos de hidrocarburos activos hoy en día disminuirán su producción en 85 por ciento para el 2040
1234,2040,Mexico,"Todas las Áreas Naturales Protegidas serán administradas con una visión de Manejo Integrado del Paisaje, que implica considerar la interdependencia de todas las unidades del mosaico paisajístico (por ejemplo, áreas de conservación, de agricultura, industriales y ciudades) para
manejarlas de manera conjunta"
1235,2040,Mexico,"La Comisión Nacional de Áreas Naturales Protegidas (CONANP) tiene como visión asegurarse que para el 2040 la sociedad valore, sea corresponsable y participe activamente en el manejo sustentable de la biodiversidad y servicios ecosistémicos "
1236,2040,Mexcio,La generación de energía hidroeléctrica caerá 25% en Latinoamérica para el año 2040 como consecuencia del cambio climático
1237,2040,Mexico,La demanda energética se duplicará en América Latina
1238,2040,Mexico,Con los escenarios de cambio climático va haber menos lluvia y por lo tanto menos escorrentía en los ríos
1239,2040,Mexcio,Con los escenarios de cambio climático va haber menos agua en los pantanos
1240,2040,Mexico,Si no se cambia el modelo de producción de energía (hidroeléctrica) viviremos más fallas de suministro por la escasez del agua que vendrá con el cambio climático
1241,2040,Mexico,América Latina deberá apostar por energías limpias no convencionales como la solar
1242,2040,Mexcio,América Latina deberá apostar por energías limpias no convencionales como la eólica
1243,2040,Mexico,América Latina deberá apostar por energías limpias no convencionales como la geotérmica
1244,2040,Mexico,El acceso a energías renovables será más barato en México y en Lationamérica en general
1245,2040,Mexcio,México se encuentra entre los países que están en riesgo de sufrir una crisis de escasez de agua para el año 2040
1246,2040,Mexico,"México, en cuanto al riesgo de escasez de agua para el 2040, ocupa el lugar número 34, detrás de Túnez, y se prevé que enfrente altos niveles de escasez de agua con porcentajes de entre un 40 hasta un 80 por ciento."
1247,2040,Mexico,Una clase media emergente podría clamar por una mayor producción de alimentos y de generación de electricidad de alto consumo de agua.
1248,2040,Mexcio,En América Latina y el Caribe se podrían ahorrar US$621.000 millones anuales si los sectores de energía y transporte alcanzaran la neutralidad de emisiones después de la década de 2040
1249,2040,Mexico,"Con la descarbonización de la matriz energética y la electrificación total del sistema de transporte, América Latina podría evitar 1.100 millones de toneladas de CO2 después de la década de 2040"
1250,2040,Mexico,"la descarbonización de la matriz energética y la electrificación total del sistema de transporte significaría para América Latina la creación de  7,7 millones de nuevos empleos"
1251,2040,Mexcio,la descarbonización de la matriz energética y la electrificación total del sistema de transporte significaría para América Latina el ahorro de US$30.000 millones en gastos de salud por la disminución de la contaminación del aire
1252,2040,Mexico,"El crecimiento de la población en zonas urbanas trairá consigo una continuidad en la concentración de las actividades económicas y productivas en zonas relativamente pequeñas, agudizando problemas como el adecuado suministro de agua y la mala calidad del aire."
1253,2040,Mexico,La calidad deficiente del aire se convertirá en la principal causa ambiental de muertes prematuras
1254,2040,Mexcio,La mala calidad del aire afectará en la productividad de la población
1255,2040,Mexico,La mala calidad del aire obligará a México a aumentar el presupuesto destinado a los gastos de salud
1256,2040,Mexico,El impacto al Producto Interno Bruto en los países de América Latina como consecuencia de las afectaciones a la salud por la emisión de contaminantes al aire podría continuar siendo del 2%
1257,2040,Mexcio,Habrán más afectaciones en los bosques y ecosistemas acuáticos debido a contaminantes como los óxidos de nitrógeno y de azufre
1258,2040,Mexico,"Con el crecimiento de la población también aumentará la demanda de servicios como transporte, agua, electricidad y su infraestructura asociada"
1259,2040,Mexico,Con el crecimiento de la población también aumentará la generación de residuos y la emisión y concentración de contaminantes en la atmósfera
1260,2040,Mexcio,Los niños serán las personas más vulnerables a las enfermedades que más se propagarán como resultado del cambio climático
1261,2040,Mexico,Es posible que para el 2040 esta estadística se mantenga: cerca del 90% de la carga de morbilidad atribuible al cambio climático recae en los niños menores de 5 años.
